Order ID,Region,Amount,Profit,Quantity, Unit_Price , Unit_Cost ,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Month,Revenue
B-26670,South,5151,1680,5,"4,163.68","3,956.03",Electronics,Printers,EMI,22-10-2022,Robert Brooks,Texas,Houston,October,20818.4
B-25331,East,2514,95,8,"3,375.79","3,034.32",Office Supplies,Pens,UPI,17-07-2023,Miguel Alvarez,New York,Rochester,July,27006.32
B-25832,East,6129,2976,2,"3,391.46","3,288.39",Electronics,Laptops,EMI,24-02-2025,Jennifer Arnold,New York,New York City,February,6782.92
B-25832,East,4395,1663,3,"5,402.28","4,991.09",Furniture,Bookcases,COD,24-02-2025,Jennifer Arnold,New York,New York City,February,16206.84
B-25897,South,5393,2642,8,488.23,421.05,Furniture,Chairs,UPI,07-03-2021,Jessica Blankenship,Ohio,Cincinnati,March,3905.84
B-25713,West,2280,509,8,"1,485.34","1,153.90",Electronics,Phones,Credit Card,03-01-2021,Peggy Campos,New York,Buffalo,January,11882.72
B-25065,South,6596,1439,9,"2,246.24","2,069.08",Office Supplies,Paper,Debit Card,03-05-2023,Craig Ortega,Ohio,Cincinnati,May,20216.16
B-25949,North,4510,1896,5,"2,147.80","1,771.52",Office Supplies,Paper,EMI,25-10-2023,Johnny Simon,California,Los Angeles,October,10739
B-26033,West,6077,2378,18,436.53,157.15,Electronics,Phones,COD,21-08-2022,Keith Brooks,New York,New York City,August,7857.54
B-26017,East,5379,2510,17,735.95,504.3,Electronics,Printers,COD,16-04-2022,Jason Martinez,Ohio,Columbus,April,12511.15
B-26926,South,4629,1660,16,"3,513.74","3,420.72",Office Supplies,Markers,EMI,02-04-2023,Steven Herrera,California,San Diego,April,56219.84
B-26258,East,2710,555,20,"4,724.70","4,402.66",Electronics,Laptops,Debit Card,21-10-2024,Beverly Lamb,Illinois,Chicago,October,94494
B-26258,East,3224,1018,14,"3,083.06","2,595.42",Office Supplies,Binders,UPI,21-10-2024,Beverly Lamb,Illinois,Chicago,October,43162.84
B-26240,North,8042,936,15,"3,133.55","2,719.00",Office Supplies,Markers,EMI,09-07-2021,Michael Williams,Illinois,Springfield,July,47003.25
B-26240,West,8042,936,15,"1,352.11","1,312.71",Office Supplies,Markers,EMI,08-04-2022,Zachary Carpenter,California,Los Angeles,April,20281.65
B-26922,North,3957,151,10,"4,045.34","3,850.99",Office Supplies,Binders,EMI,30-04-2022,Timothy Baker,Texas,Austin,April,40453.4
B-26894,North,8769,3178,16,"4,234.92","3,771.38",Office Supplies,Markers,Debit Card,20-01-2023,Adam James,Illinois,Chicago,January,67758.72
B-25330,North,2957,917,16,"3,218.90","2,962.41",Office Supplies,Pens,Debit Card,17-11-2024,Katrina Wood,Illinois,Chicago,November,51502.4
B-26288,East,5344,2607,6,"1,437.12","1,102.69",Office Supplies,Paper,Debit Card,23-04-2022,James Murray,Texas,Dallas,April,8622.72
B-26288,North,5344,2607,6,987.41,530.24,Office Supplies,Paper,Debit Card,18-02-2025,Mr. Nathaniel Reeves,New York,Rochester,February,5924.46
B-25228,North,6061,2121,19,806.14,367.98,Electronics,Laptops,EMI,27-05-2021,Jodi Wood,Ohio,Cleveland,May,15316.66
B-25228,West,6061,2121,19,"3,239.74","2,983.85",Electronics,Laptops,EMI,17-01-2022,Dr. Thomas Peterson,California,San Diego,January,61555.06
B-26457,West,5376,1928,7,"4,358.37","4,133.92",Furniture,Tables,Credit Card,15-01-2025,Mario Hall,New York,New York City,January,30508.59
B-25790,North,2792,1008,8,"4,475.19","4,298.74",Electronics,Printers,COD,14-02-2021,Justin Rosales,Florida,Miami,February,35801.52
B-25868,West,2944,249,5,"2,707.25","2,344.93",Office Supplies,Binders,Credit Card,31-08-2024,Autumn Lee,Ohio,Columbus,August,13536.25
B-25868,West,2944,249,5,"4,082.76","3,932.14",Office Supplies,Binders,Credit Card,26-12-2022,Victoria Duran,Texas,Dallas,December,20413.8
B-25381,North,4220,945,13,"4,869.50","4,737.06",Office Supplies,Markers,EMI,21-03-2024,Barry Garcia,Illinois,Springfield,March,63303.5
B-25381,East,4220,945,13,"1,596.65","1,412.09",Office Supplies,Markers,EMI,15-12-2020,Dawn Webb,Illinois,Peoria,December,20756.45
B-25153,North,8526,1704,4,"2,116.74","2,019.90",Office Supplies,Binders,Debit Card,21-03-2023,Patricia Sanford,Texas,Austin,March,8466.96
B-26576,West,8218,1430,19,"5,011.43","4,660.82",Furniture,Bookcases,Credit Card,08-06-2023,William Walters,California,San Francisco,June,95217.17
B-26526,East,599,265,4,"2,036.20","1,724.24",Electronics,Phones,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,July,8144.8
B-26526,South,599,265,4,"4,820.30","4,573.69",Electronics,Phones,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,December,19281.2
B-26526,East,2727,543,10,"5,107.43","4,906.17",Furniture,Bookcases,Credit Card,17-07-2022,Emma Scott,New York,Buffalo,July,51074.3
B-26526,West,2727,543,10,"3,781.40","3,325.96",Furniture,Bookcases,Credit Card,05-12-2024,Sabrina Buckley,New York,Rochester,December,37814
B-25819,East,2589,605,11,"4,117.88","4,093.61",Office Supplies,Pens,EMI,02-11-2023,Robert Rojas,California,San Francisco,November,45296.68
B-25819,North,2589,605,11,"4,147.11","3,760.25",Office Supplies,Pens,EMI,05-10-2024,Eric Johnson,Ohio,Cleveland,October,45618.21
B-25698,South,3776,1100,9,"3,964.63","3,512.69",Electronics,Electronic Games,EMI,13-11-2022,Heather Parker,Texas,Austin,November,35681.67
B-25698,South,3776,1100,9,"1,798.02","1,569.31",Electronics,Electronic Games,EMI,28-12-2022,Thomas Matthews,Illinois,Peoria,December,16182.18
B-26820,South,5402,1666,12,612.46,332.62,Furniture,Bookcases,EMI,26-02-2025,Kimberly Beard,Ohio,Cleveland,February,7349.52
B-25396,West,5165,885,16,"2,220.90","1,748.11",Office Supplies,Pens,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,November,35534.4
B-25396,West,4863,2394,4,"3,465.35","3,351.33",Furniture,Bookcases,EMI,12-11-2022,Lydia Donovan,Illinois,Peoria,November,13861.4
B-25529,South,1626,258,15,822.39,557.52,Office Supplies,Pens,EMI,07-06-2021,Edward Johnson,Florida,Orlando,June,12335.85
B-26501,East,8851,3962,7,351.6,108.99,Furniture,Tables,EMI,26-09-2020,Ricky Smith,Florida,Miami,September,2461.2
B-26910,South,9680,3295,9,878.09,741.48,Furniture,Tables,COD,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,April,7902.81
B-26910,East,8468,3666,8,"4,004.00","3,592.89",Office Supplies,Pens,UPI,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,April,32032
B-26910,East,4441,314,14,"5,316.13","4,865.33",Furniture,Chairs,Debit Card,29-04-2024,Mr. Ralph Garcia Jr.,New York,Rochester,April,74425.82
B-25978,West,6622,2673,8,"5,309.32","4,916.17",Furniture,Sofas,COD,10-04-2024,Malik Walker,New York,New York City,April,42474.56
B-26537,East,3260,207,17,"2,600.93","2,495.20",Furniture,Tables,UPI,21-12-2023,Tanya Walker,California,San Diego,December,44215.81
B-25881,South,8709,2322,8,"4,405.80","4,353.29",Furniture,Tables,Debit Card,02-05-2024,Sherri Ferguson DVM,Texas,Austin,May,35246.4
B-25881,West,8709,2322,8,"4,003.96","3,697.29",Furniture,Tables,Debit Card,21-11-2024,Kristin Hart,California,San Francisco,November,32031.68
B-25237,North,5250,187,1,"2,568.13","2,530.15",Office Supplies,Binders,COD,17-03-2022,Jim Johnson,Ohio,Cincinnati,March,2568.13
B-25237,North,5250,187,1,"3,224.84","2,885.16",Office Supplies,Binders,COD,14-05-2023,David Hamilton,Texas,Houston,May,3224.84
B-26122,West,4116,921,20,999.18,729.27,Office Supplies,Paper,UPI,07-10-2024,Michael Jimenez,California,Los Angeles,October,19983.6
B-26122,South,4116,921,20,"5,026.19","4,691.42",Office Supplies,Paper,UPI,08-09-2020,Angela Norman,Illinois,Springfield,September,100523.8
B-25709,North,1109,418,15,"2,091.23","1,792.05",Office Supplies,Paper,UPI,19-08-2021,Denise Mcdaniel,California,Los Angeles,August,31368.45
B-26656,North,3573,562,7,"2,475.56","2,258.44",Office Supplies,Pens,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,October,17328.92
B-26656,East,3573,562,7,"3,483.15","3,374.72",Office Supplies,Pens,EMI,23-05-2020,Matthew Huff,California,San Diego,May,24382.05
B-26656,East,3573,562,7,"1,862.61","1,702.82",Office Supplies,Pens,EMI,18-04-2020,Linda Little,Florida,Tampa,April,13038.27
B-26656,South,8055,661,10,"1,575.59","1,308.58",Electronics,Phones,EMI,12-10-2022,Michael Rodriguez,New York,Rochester,October,15755.9
B-26656,West,8055,661,10,"3,503.11","3,173.69",Electronics,Phones,EMI,23-05-2020,Matthew Huff,California,San Diego,May,35031.1
B-26656,South,8055,661,10,565.62,173.67,Electronics,Phones,EMI,18-04-2020,Linda Little,Florida,Tampa,April,5656.2
B-25801,West,6829,2609,2,"4,003.50","3,617.59",Electronics,Laptops,EMI,04-06-2022,Kerri Andrews,California,San Francisco,June,8007
B-25801,North,6390,3089,12,"3,081.04","2,594.42",Office Supplies,Paper,COD,04-06-2022,Kerri Andrews,California,San Francisco,June,36972.48
B-25006,East,5831,1574,17,"3,198.54","3,048.48",Office Supplies,Pens,Debit Card,16-11-2022,Jeffrey Johnson III,California,San Francisco,November,54375.18
B-25006,South,5831,1574,17,"3,222.65","3,177.81",Office Supplies,Pens,Debit Card,18-07-2024,Daniel Dixon,California,San Diego,July,54785.05
B-25006,South,5831,1574,17,"2,838.27","2,658.90",Office Supplies,Pens,Debit Card,16-07-2023,Tiffany Robinson,Florida,Miami,July,48250.59
B-26106,West,7952,3865,8,"3,307.75","2,933.54",Furniture,Sofas,Debit Card,10-08-2020,Mr. Gregg Sawyer,Illinois,Peoria,August,26462
B-25789,West,3659,379,5,"3,659.42","3,434.75",Furniture,Bookcases,UPI,22-06-2024,John Silva,California,Los Angeles,June,18297.1
B-26292,South,4183,1159,4,"4,188.66","3,777.94",Office Supplies,Pens,Debit Card,13-07-2020,Nathan Moss,Illinois,Springfield,July,16754.64
B-25895,West,7478,1381,11,"3,930.06","3,650.89",Electronics,Phones,EMI,16-04-2024,Donald Medina,Texas,Houston,April,43230.66
B-25813,South,702,238,9,"4,820.20","4,354.60",Electronics,Phones,COD,13-03-2021,Charles Henderson,Florida,Tampa,March,43381.8
B-26863,South,4037,1494,15,"1,462.19",987.74,Furniture,Chairs,EMI,01-04-2023,Brenda Davis,California,San Francisco,April,21932.85
B-25759,South,5014,2332,2,"2,079.64","2,035.68",Furniture,Chairs,COD,10-11-2020,Leah Calderon,Illinois,Chicago,November,4159.28
B-26357,North,9879,4930,15,"4,975.23","4,741.59",Electronics,Laptops,Debit Card,08-06-2023,Brandi Vasquez,New York,Rochester,June,74628.45
B-26819,West,8762,3502,1,"2,321.87","2,013.12",Electronics,Phones,Debit Card,17-08-2021,Debra Richards,Florida,Tampa,August,2321.87
B-25502,East,8490,800,1,803.49,668.11,Office Supplies,Pens,EMI,24-05-2020,Tammy Day,New York,New York City,May,803.49
B-25258,East,6951,164,10,"2,860.42","2,650.95",Furniture,Sofas,UPI,12-08-2021,Sheila Clay,New York,Buffalo,August,28604.2
B-26878,West,1078,309,3,934.04,591.98,Electronics,Phones,Credit Card,03-09-2022,Nicholas Flores,Ohio,Cleveland,September,2802.12
B-26878,South,1078,309,3,"1,175.22","1,054.12",Electronics,Phones,Credit Card,01-10-2020,Jasmin Jones,Illinois,Chicago,October,3525.66
B-25170,East,8560,2166,19,"5,296.65","4,991.68",Office Supplies,Binders,EMI,27-05-2022,Matthew Gardner,Florida,Tampa,May,100636.35
B-25170,East,1031,318,20,"3,081.50","2,729.75",Electronics,Electronic Games,UPI,27-05-2022,Matthew Gardner,Florida,Tampa,May,61630
B-26842,West,6402,2770,19,"1,510.43","1,456.09",Office Supplies,Markers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,March,28698.17
B-26842,East,6402,2770,19,"5,227.93","4,974.14",Office Supplies,Markers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,October,99330.67
B-26842,South,5916,1594,19,"4,973.38","4,834.47",Electronics,Printers,Debit Card,10-03-2024,Joseph Perkins,Florida,Orlando,March,94494.22
B-26842,West,5916,1594,19,"2,596.61","2,231.66",Electronics,Printers,Debit Card,05-10-2023,Ashley Adams MD,Florida,Orlando,October,49335.59
B-26599,South,4015,1751,15,"1,441.88","1,339.00",Furniture,Chairs,Debit Card,28-08-2022,Cheryl Stevens,California,San Francisco,August,21628.2
B-26599,East,4015,1751,15,"4,647.28","4,200.08",Furniture,Chairs,Debit Card,08-09-2020,Jorge George,New York,New York City,September,69709.2
B-25705,East,9335,557,11,"3,813.48","3,592.32",Electronics,Electronic Games,COD,27-04-2021,Ann Mooney,California,Los Angeles,April,41948.28
B-26366,South,4706,594,11,"3,557.38","3,450.36",Office Supplies,Binders,COD,21-08-2021,James Mendoza,Ohio,Cleveland,August,39131.18
B-26366,North,4706,594,11,"4,695.54","4,470.91",Office Supplies,Binders,COD,16-05-2021,Kaitlin Garrison,Ohio,Columbus,May,51650.94
B-26366,East,6584,371,6,"3,672.89","3,462.61",Office Supplies,Markers,UPI,21-08-2021,James Mendoza,Ohio,Cleveland,August,22037.34
B-26366,North,6584,371,6,"1,674.97","1,454.80",Office Supplies,Markers,UPI,16-05-2021,Kaitlin Garrison,Ohio,Columbus,May,10049.82
B-26116,East,6389,734,1,"3,781.55","3,484.62",Furniture,Sofas,EMI,15-01-2022,Jeremy Jackson,Texas,Dallas,January,3781.55
B-26443,North,9869,4299,12,"1,829.16","1,563.78",Electronics,Printers,Debit Card,21-03-2023,Dale Craig,California,San Diego,March,21949.92
B-26443,North,9869,4299,12,"3,891.62","3,808.23",Electronics,Printers,Debit Card,28-12-2023,Joseph Hooper,New York,Buffalo,December,46699.44
B-25955,North,655,297,4,"3,159.88","3,117.75",Office Supplies,Markers,Debit Card,15-02-2022,Alexander Adams,New York,Buffalo,February,12639.52
B-25955,South,655,297,4,800.6,433.19,Office Supplies,Markers,Debit Card,30-11-2023,Ashlee Mills,Florida,Orlando,November,3202.4
B-26383,North,798,308,10,"2,872.80","2,588.54",Electronics,Phones,Debit Card,12-01-2023,Brittany Jenkins,New York,Buffalo,January,28728
B-26383,North,798,308,10,"1,935.25","1,749.34",Electronics,Phones,Debit Card,19-05-2023,Eddie Gonzales,Ohio,Cleveland,May,19352.5
B-26383,North,7967,2504,13,"2,082.52","1,676.42",Electronics,Printers,EMI,12-01-2023,Brittany Jenkins,New York,Buffalo,January,27072.76
B-26383,East,7967,2504,13,"3,231.32","3,031.17",Electronics,Printers,EMI,19-05-2023,Eddie Gonzales,Ohio,Cleveland,May,42007.16
B-26999,North,3756,1318,5,"2,045.53","1,645.51",Furniture,Tables,UPI,19-02-2024,Edward Valencia,Florida,Miami,February,10227.65
B-26712,East,5196,2477,1,"4,055.44","3,895.62",Office Supplies,Markers,UPI,01-12-2021,Emma Bruce,Texas,Austin,December,4055.44
B-26712,North,6586,1794,19,446.11,400.42,Furniture,Bookcases,Debit Card,01-12-2021,Emma Bruce,Texas,Austin,December,8476.09
B-26066,North,6673,950,19,"3,785.91","3,318.92",Office Supplies,Markers,EMI,19-12-2024,Carl Wade DDS,New York,Buffalo,December,71932.29
B-25996,South,714,232,14,"4,258.84","4,055.51",Furniture,Tables,UPI,18-01-2023,Brandon Alvarado,Ohio,Columbus,January,59623.76
B-25996,East,714,232,14,"3,778.94","3,380.52",Furniture,Tables,UPI,23-12-2020,Jennifer Clark,Texas,Austin,December,52905.16
B-26924,North,1083,501,6,"2,658.06","2,511.28",Office Supplies,Pens,COD,28-02-2021,David Johnson,Texas,Austin,February,15948.36
B-25541,East,2401,1163,10,"5,080.74","4,754.02",Furniture,Bookcases,UPI,04-05-2023,April Marquez,Ohio,Cleveland,May,50807.4
B-25541,East,2401,1163,10,"1,972.62","1,534.70",Furniture,Bookcases,UPI,22-04-2020,Joseph Guerrero,California,Los Angeles,April,19726.2
B-25541,West,2401,1163,10,175.29,144.88,Furniture,Bookcases,UPI,13-08-2021,Michael Hanson,New York,Rochester,August,1752.9
B-25541,South,1045,267,11,"2,605.36","2,188.35",Electronics,Phones,Debit Card,04-05-2023,April Marquez,Ohio,Cleveland,May,28658.96
B-25541,South,1045,267,11,503.36,213.41,Electronics,Phones,Debit Card,22-04-2020,Joseph Guerrero,California,Los Angeles,April,5536.96
B-25541,South,1045,267,11,"5,079.65","4,771.99",Electronics,Phones,Debit Card,13-08-2021,Michael Hanson,New York,Rochester,August,55876.15
B-25196,West,7806,1127,1,"1,355.44","1,089.09",Office Supplies,Markers,Credit Card,20-07-2023,William Hill,Texas,Dallas,July,1355.44
B-25855,West,5263,1743,19,"4,393.68","3,955.19",Furniture,Sofas,Credit Card,28-08-2022,Kelsey Huber,Florida,Miami,August,83479.92
B-25071,South,6147,2526,6,"3,915.41","3,884.13",Office Supplies,Pens,Debit Card,14-03-2023,Hailey Chandler,Texas,Dallas,March,23492.46
B-26159,West,7484,2871,15,"1,265.66","1,127.76",Electronics,Phones,UPI,07-11-2023,Cheyenne Rose,Florida,Orlando,November,18984.9
B-26159,West,7484,2871,15,"3,564.19","3,125.07",Electronics,Phones,UPI,16-04-2024,Richard Petersen,Illinois,Chicago,April,53462.85
B-26159,West,7700,2712,1,666.64,287.99,Furniture,Sofas,Credit Card,07-11-2023,Cheyenne Rose,Florida,Orlando,November,666.64
B-26159,South,7700,2712,1,"2,462.34","2,443.69",Furniture,Sofas,Credit Card,16-04-2024,Richard Petersen,Illinois,Chicago,April,2462.34
B-26228,South,8537,3586,13,385.83,122.5,Office Supplies,Markers,UPI,16-09-2022,Kathryn Gray,New York,Rochester,September,5015.79
B-25888,South,8858,3394,6,"4,879.15","4,609.66",Furniture,Chairs,COD,31-10-2024,Victor Collins,California,San Diego,October,29274.9
B-25574,West,5313,2037,7,"5,088.06","4,881.63",Electronics,Printers,Debit Card,25-11-2024,Jason Hernandez,California,San Francisco,November,35616.42
B-25574,South,5313,2037,7,"1,306.02","1,150.30",Electronics,Printers,Debit Card,29-10-2021,Jacob Torres,Texas,Houston,October,9142.14
B-26938,West,3281,471,7,"1,424.17","1,080.12",Furniture,Sofas,EMI,27-12-2023,Erin Hernandez,California,Los Angeles,December,9969.19
B-26938,North,3281,471,7,"3,892.73","3,780.91",Furniture,Sofas,EMI,25-06-2023,Jacob Guzman,Illinois,Peoria,June,27249.11
B-26379,West,8681,2458,9,"1,705.71","1,304.23",Office Supplies,Pens,Credit Card,01-09-2020,Mike Armstrong,New York,New York City,September,15351.39
B-26623,East,6195,1556,18,"4,884.12","4,480.63",Furniture,Sofas,EMI,01-02-2025,Cindy Rowland,Illinois,Springfield,February,87914.16
B-25566,South,3877,481,16,"3,104.43","2,890.95",Furniture,Chairs,Debit Card,22-07-2023,Kenneth Matthews,New York,Rochester,July,49670.88
B-25566,South,3877,481,16,"1,935.29","1,786.35",Furniture,Chairs,Debit Card,04-02-2022,Susan Valdez,New York,New York City,February,30964.64
B-26740,East,9369,3297,6,"4,320.93","4,171.83",Electronics,Printers,Debit Card,27-09-2023,Stephanie Manning,Florida,Orlando,September,25925.58
B-26740,West,9369,3297,6,"2,738.68","2,492.36",Electronics,Printers,Debit Card,30-01-2025,Logan Galloway,New York,New York City,January,16432.08
B-26740,North,8680,4068,20,"4,925.17","4,562.58",Electronics,Printers,Credit Card,27-09-2023,Stephanie Manning,Florida,Orlando,September,98503.4
B-26740,East,8680,4068,20,"4,829.52","4,643.67",Electronics,Printers,Credit Card,30-01-2025,Logan Galloway,New York,New York City,January,96590.4
B-26740,East,3067,1475,8,"1,177.75",868.83,Electronics,Laptops,UPI,27-09-2023,Stephanie Manning,Florida,Orlando,September,9422
B-26740,West,3067,1475,8,258.92,61.5,Electronics,Laptops,UPI,30-01-2025,Logan Galloway,New York,New York City,January,2071.36
B-25024,South,9002,4197,2,"5,079.68","4,920.46",Office Supplies,Markers,EMI,15-01-2025,Christopher Stone,Ohio,Cincinnati,January,10159.36
B-25024,West,9002,4197,2,"4,557.56","4,535.38",Office Supplies,Markers,EMI,28-03-2021,Megan Pitts,Ohio,Columbus,March,9115.12
B-26367,East,7105,2782,19,336.37,324.45,Office Supplies,Pens,COD,25-12-2021,Richard Gardner,Ohio,Columbus,December,6391.03
B-26353,East,5317,1345,18,"4,294.85","4,173.52",Furniture,Chairs,Debit Card,03-02-2023,Samuel Moore,Ohio,Columbus,February,77307.3
B-26353,South,5317,1345,18,"2,525.27","2,316.13",Furniture,Chairs,Debit Card,28-04-2023,Robert Stokes,Florida,Orlando,April,45454.86
B-26353,South,5317,1345,18,"1,758.98","1,331.86",Furniture,Chairs,Debit Card,22-11-2024,Danielle Ramirez,California,San Francisco,November,31661.64
B-26353,South,6304,766,14,"4,801.06","4,399.80",Furniture,Tables,EMI,03-02-2023,Samuel Moore,Ohio,Columbus,February,67214.84
B-26353,West,6304,766,14,"1,164.41","1,023.50",Furniture,Tables,EMI,28-04-2023,Robert Stokes,Florida,Orlando,April,16301.74
B-26353,South,6304,766,14,"4,868.95","4,739.13",Furniture,Tables,EMI,22-11-2024,Danielle Ramirez,California,San Francisco,November,68165.3
B-25742,East,9565,1691,3,"1,189.22","1,067.83",Office Supplies,Paper,Debit Card,02-07-2024,Taylor White,Illinois,Springfield,July,3567.66
B-25742,East,8245,324,11,"3,263.96","3,087.73",Office Supplies,Paper,EMI,02-07-2024,Taylor White,Illinois,Springfield,July,35903.56
B-26965,North,1592,480,13,"1,408.40","1,154.28",Electronics,Laptops,Debit Card,18-01-2022,Jordan Krause,Ohio,Cleveland,January,18309.2
B-26038,West,8400,267,5,"2,976.01","2,751.06",Electronics,Phones,Debit Card,08-10-2024,Kimberly King,Ohio,Columbus,October,14880.05
B-26038,North,4963,1254,15,"3,552.63","3,435.68",Office Supplies,Paper,EMI,08-10-2024,Kimberly King,Ohio,Columbus,October,53289.45
B-25317,East,2472,211,5,"1,065.55",991.63,Electronics,Printers,COD,21-06-2020,Sharon Russell,California,San Diego,June,5327.75
B-25970,North,9132,3096,14,"2,644.54","2,628.38",Furniture,Chairs,Debit Card,14-12-2023,Kevin Cooper,Florida,Tampa,December,37023.56
B-25590,East,8305,1577,6,"2,457.29","2,371.85",Office Supplies,Binders,Debit Card,16-12-2020,Darrell Ramos,New York,Rochester,December,14743.74
B-25580,North,1010,58,19,757.26,401.64,Electronics,Electronic Games,COD,15-03-2025,Dr. Terry Alvarado,Florida,Tampa,March,14387.94
B-25443,South,4544,1726,9,"4,230.00","4,100.62",Electronics,Phones,EMI,21-08-2024,Kathy Wilson,Texas,Dallas,August,38070
B-25443,North,5900,1738,20,"1,951.24","1,711.63",Electronics,Phones,UPI,21-08-2024,Kathy Wilson,Texas,Dallas,August,39024.8
B-25774,South,8861,3381,19,"3,193.92","2,894.18",Office Supplies,Markers,Credit Card,27-05-2021,Brandon Le,California,San Diego,May,60684.48
B-26505,South,8158,2052,13,"3,042.73","2,598.18",Electronics,Phones,Debit Card,21-09-2020,Mary Wright,Ohio,Cincinnati,September,39555.49
B-25163,West,3411,1704,14,"3,036.18","2,590.64",Office Supplies,Pens,UPI,11-01-2025,Douglas Reynolds,California,Los Angeles,January,42506.52
B-26095,South,9406,1137,16,956.16,580.75,Office Supplies,Markers,UPI,20-10-2021,Leroy Harris,Texas,Houston,October,15298.56
B-26095,South,1156,74,15,"2,173.47","2,146.24",Electronics,Printers,EMI,20-10-2021,Leroy Harris,Texas,Houston,October,32602.05
B-25768,North,5354,743,10,"2,581.00","2,289.22",Furniture,Bookcases,UPI,19-10-2021,Ricardo Dixon,Illinois,Springfield,October,25810
B-25328,East,8780,3430,4,"4,076.96","3,681.53",Electronics,Electronic Games,Credit Card,07-07-2024,Debra Smith,Texas,Austin,July,16307.84
B-25328,West,8780,3430,4,"4,226.56","4,208.09",Electronics,Electronic Games,Credit Card,25-07-2023,Jasmine James,Texas,Austin,July,16906.24
B-26573,South,6783,3306,8,"3,027.01","2,747.66",Furniture,Sofas,Debit Card,16-04-2020,Felicia Morton,Ohio,Columbus,April,24216.08
B-25138,West,1778,285,4,909.88,479.58,Office Supplies,Pens,Credit Card,04-07-2020,Sylvia Jenkins,New York,New York City,July,3639.52
B-26803,North,9399,1949,12,"1,464.71","1,222.40",Electronics,Printers,UPI,16-05-2022,Elizabeth White,New York,Rochester,May,17576.52
B-26803,South,7957,965,4,878.43,866.42,Furniture,Sofas,Credit Card,16-05-2022,Elizabeth White,New York,Rochester,May,3513.72
B-25101,North,1638,661,13,682.24,666.84,Furniture,Chairs,EMI,25-11-2023,Steven Steele,Illinois,Springfield,November,8869.12
B-25827,West,1786,224,4,"2,075.35","1,861.20",Furniture,Tables,COD,17-08-2021,Amanda Ramirez,Texas,Dallas,August,8301.4
B-25792,North,4751,781,9,"1,271.45","1,185.50",Office Supplies,Paper,EMI,02-07-2023,Kyle Jackson,New York,Buffalo,July,11443.05
B-25646,West,8979,4477,4,"1,466.18","1,130.60",Office Supplies,Paper,Credit Card,24-08-2020,Sharon Wilkins,Illinois,Chicago,August,5864.72
B-25043,North,2727,663,8,678.04,320.73,Electronics,Phones,Credit Card,07-11-2022,Austin Hammond,Florida,Miami,November,5424.32
B-26598,West,1093,397,17,234.63,137.47,Electronics,Printers,Credit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,March,3988.71
B-26598,East,1093,397,17,"1,004.08",558.7,Electronics,Printers,Credit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,September,17069.36
B-26598,North,1093,397,17,"1,128.91",902.38,Electronics,Printers,Credit Card,22-02-2022,James Carter,Ohio,Columbus,February,19191.47
B-26598,North,2636,88,11,"2,263.36","2,183.37",Office Supplies,Paper,Debit Card,27-03-2024,Jessica Barajas,Illinois,Peoria,March,24896.96
B-26598,East,2636,88,11,"2,961.56","2,577.08",Office Supplies,Paper,Debit Card,01-09-2024,Jamie Jimenez,New York,Buffalo,September,32577.16
B-26598,East,2636,88,11,"1,143.02",745.93,Office Supplies,Paper,Debit Card,22-02-2022,James Carter,Ohio,Columbus,February,12573.22
B-26643,North,7344,2251,7,"2,475.93","2,152.68",Electronics,Electronic Games,Debit Card,11-02-2022,John Williams,Florida,Miami,February,17331.51
B-26643,East,7306,1547,3,"2,169.86","1,741.66",Office Supplies,Paper,COD,11-02-2022,John Williams,Florida,Miami,February,6509.58
B-26643,South,5832,2588,10,"1,329.26",957.95,Electronics,Printers,COD,11-02-2022,John Williams,Florida,Miami,February,13292.6
B-25992,West,8572,2041,8,526.14,83.86,Furniture,Tables,EMI,27-05-2021,Alicia Oneill,Illinois,Springfield,May,4209.12
B-25992,West,8572,2041,8,"2,584.35","2,361.74",Furniture,Tables,EMI,05-07-2023,Rebecca Huff,Illinois,Springfield,July,20674.8
B-25992,West,8572,2041,8,"3,820.30","3,443.98",Furniture,Tables,EMI,27-10-2020,Diana Scott,California,San Diego,October,30562.4
B-25992,South,8059,1834,10,"1,669.95","1,170.07",Electronics,Printers,Credit Card,27-05-2021,Alicia Oneill,Illinois,Springfield,May,16699.5
B-25992,East,8059,1834,10,"1,067.66",702.44,Electronics,Printers,Credit Card,05-07-2023,Rebecca Huff,Illinois,Springfield,July,10676.6
B-25992,East,8059,1834,10,"4,506.81","4,440.86",Electronics,Printers,Credit Card,27-10-2020,Diana Scott,California,San Diego,October,45068.1
B-25532,North,3661,436,13,"1,675.35","1,411.37",Furniture,Sofas,EMI,26-01-2023,Brian Young,Texas,Austin,January,21779.55
